minor_group,minor_group_name,TOT_EMP,economic_value,automation_susceptibility,enhanced_automation_risk,is_potentially_at_risk,is_currently_at_risk,estimated_zapier_apps,zapier_apps_per_worker,at_risk_soc_codes,potential_econ_value_at_risk,current_econ_value_at_risk,minor_potential_index,minor_iceberg_index,automation_gap,weighted_iceberg_index,state
512,512,250.0,13430100.0,40.067810457516345,30.05085784313726,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
513,513,2840.0,105721000.0,32.158610400682015,24.118957800511513,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
514,514,830.0,60404500.0,41.15061409179056,30.862960568842922,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
515,515,160.0,6888800.0,33.03475935828878,24.776069518716582,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
516,516,570.0,21700400.0,33.957318280847694,25.467988710635765,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
517,517,100.0,4457200.0,44.03781512605042,33.028361344537814,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
518,518,1770.0,146897300.0,31.25309819155806,23.439823643668543,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
519,519,1300.0,71177200.0,42.35994845749748,31.76996134312311,2,0,0.0,0.0,"519032,519198",11286500.0,0.0,15.856903615202622,0.0,15.856903615202622,0.0,Alaska
531,531,1870.0,137891200.0,35.17565359477125,26.381740196078432,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
532,532,3420.0,370263900.0,33.48797348484849,25.115980113636365,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
533,533,6510.0,370182200.0,24.318399737517385,18.23879980313804,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
535,535,1450.0,116053100.0,30.793272801544862,23.094954601158648,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
536,536,720.0,30254700.0,31.179330065359476,23.384497549019606,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alaska
537,537,13360.0,602605550.0,35.88870409274821,26.916528069561164,2,0,0.0,0.0,"537041,537064",37923200.0,0.0,6.293204568062806,0.0,6.293204568062806,0.0,Alaska
111,111,97810.0,10923108000.0,37.9489755662539,28.461731674690423,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
112,112,13620.0,1904438100.0,44.62230728515874,33.466730463869055,1,0,0.0,0.0,112021,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
113,113,50300.0,7139227100.0,36.4464371793267,27.334827884495027,1,0,0.0,0.0,113021,2324102000.0,0.0,32.55397212395722,0.0,32.55397212395722,0.0,Arizona
119,119,63710.0,7083946400.0,36.73582875211174,27.551871564083807,2,0,0.0,0.0,"119041,119121",839458000.0,0.0,11.850146127587866,0.0,11.850146127587866,0.0,Arizona
131,131,150340.0,12325076300.0,37.343760036197075,28.007820027147805,1,0,0.0,0.0,131111,1626468000.0,0.0,13.196413234374866,0.0,13.196413234374866,0.0,Arizona
132,132,65090.0,5410936900.0,34.42229821433558,25.81672366075168,1,0,0.0,0.0,132099,113984400.0,0.0,2.106555705722608,0.0,2.106555705722608,0.0,Arizona
151,151,105430.0,10963274400.0,67.78917017768813,50.8418776332661,13,2,0.0,0.0,"151211,151212,151221,151232,151241,151242,151243,151244,151251,151252,151253,151254,151255",10229307100.0,5274606600.0,93.3052181928421,48.11159884860676,45.193619344235344,2.7246561212795495,Arizona
152,152,7090.0,707854000.0,52.58113159007772,39.43584869255829,3,0,0.0,0.0,"152031,152041,152051",676942000.0,0.0,95.63299776507584,0.0,95.63299776507584,0.0,Arizona
171,171,3380.0,290811100.0,44.271162198238365,33.20337164867877,2,0,0.0,0.0,"171011,171012",177628300.0,0.0,61.08030264319348,0.0,61.08030264319348,0.0,Arizona
172,172,36570.0,4080199400.0,50.509215978556206,37.881911983917156,8,0,0.0,0.0,"172011,172031,172061,172071,172072,172141,172171,172199",2450206600.0,0.0,60.05114848063553,0.0,60.05114848063553,0.0,Arizona
173,173,14100.0,939765500.0,47.1360971556404,35.3520728667303,4,0,0.0,0.0,"173012,173021,173023,173028",293386200.0,0.0,31.219086037953087,0.0,31.219086037953087,0.0,Arizona
191,191,4020.0,347565000.0,44.931471547424735,33.69860366056856,2,0,0.0,0.0,"191012,191029",61985600.0,0.0,17.834246831527917,0.0,17.834246831527917,0.0,Arizona
192,192,3560.0,311937300.0,51.84142447449673,38.88106835587254,6,0,0.0,0.0,"192011,192012,192021,192042,192043,192099",147073300.0,0.0,47.14835321072536,0.0,47.14835321072536,0.0,Arizona
193,193,4780.0,418765700.0,38.75034411470835,29.06275808603126,2,0,0.0,0.0,"193011,193099",78214500.0,0.0,18.67738928952395,0.0,18.67738928952395,0.0,Arizona
194,194,6890.0,384454300.0,42.60404609502203,31.953034571266524,2,0,0.0,0.0,"194031,194061",102132100.0,0.0,26.5654721510463,0.0,26.5654721510463,0.0,Arizona
195,195,3290.0,262377000.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
211,211,43900.0,2378728300.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
212,212,1400.0,94598000.0,35.44987673431945,26.587407550739595,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
231,231,11110.0,1639065200.0,38.13899227670071,28.604244207525532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
232,232,10050.0,662313900.0,34.834406153033605,26.125804614775205,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
251,251,28820.0,2697028600.0,29.810815100270414,22.358111325202813,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
252,252,74360.0,4317077300.0,30.56730708608906,22.925480314566794,1,0,0.0,0.0,252023,3142800.0,0.0,0.07279925240161902,0.0,0.07279925240161902,0.0,Arizona
253,253,10610.0,500647800.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
254,254,3120.0,171465200.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,6570200.0,0.0,3.831797939173663,0.0,3.831797939173663,0.0,Arizona
259,259,35460.0,1472504500.0,35.72851307189543,26.79638480392157,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
271,271,12290.0,654412200.0,42.946148007965796,32.209611005974345,2,0,0.0,0.0,"271021,271022",23930300.0,0.0,3.6567625114568467,0.0,3.6567625114568467,0.0,Arizona
272,272,6910.0,437253400.0,29.346958658843082,22.01021899413231,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
273,273,12120.0,772704200.0,34.22804476040579,25.671033570304342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
274,274,4170.0,229411100.0,37.78845950747211,28.341344630604084,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
291,291,122520.0,14558026700.0,21.532093891995416,16.149070418996562,1,0,0.0,0.0,291129,16039800.0,0.0,0.11017839388905641,0.0,0.11017839388905641,0.0,Arizona
292,292,61790.0,3453378500.0,27.698740654228704,20.774055490671532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
299,299,2410.0,155810900.0,28.884981933805467,21.6637364503541,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
311,311,80910.0,2833926800.0,31.968098350451296,23.97607376283847,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
312,312,3930.0,206587600.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
319,319,47040.0,2130230300.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
331,331,7400.0,620492000.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
332,332,7530.0,404560200.0,38.636877828054295,28.977658371040725,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
333,333,31630.0,2201560300.0,38.15975687395966,28.61981765546975,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
339,339,35310.0,1398583300.0,38.18140968508615,28.636057263814614,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
351,351,28360.0,1341293200.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
352,352,56000.0,2084670200.0,23.842933006535954,17.882199754901965,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
353,353,169540.0,6569849000.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
359,359,34030.0,1200643800.0,38.611111111111114,28.958333333333332,1,0,0.0,0.0,359021,342867000.0,0.0,28.556929207480188,0.0,28.556929207480188,0.0,Arizona
371,371,5160.0,264553200.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
372,372,63380.0,2263224800.0,29.467748210395268,22.100811157796453,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
373,373,21490.0,838205300.0,45.359272875817,34.01945465686275,2,0,0.0,0.0,"373011,373013",824652500.0,0.0,98.38311688079281,0.0,98.38311688079281,0.0,Arizona
391,391,3990.0,206954600.0,37.43355119825708,28.07516339869281,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
392,392,5830.0,206102900.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,26201500.0,0.0,12.712824516297442,0.0,12.712824516297442,0.0,Arizona
393,393,10870.0,428170500.0,39.27271047307812,29.454532854808587,1,0,0.0,0.0,393011,116811200.0,0.0,27.28146848043011,0.0,27.28146848043011,0.0,Arizona
394,394,680.0,26851400.0,38.0359477124183,28.526960784313726,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
395,395,12620.0,518605700.0,36.97549019607843,27.731617647058826,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
396,396,1140.0,41477800.0,40.50113122171946,30.375848416289596,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
397,397,1900.0,75677000.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
399,399,22270.0,933330700.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
411,411,21280.0,1183238400.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
412,412,165360.0,5944345800.0,33.86560825622628,25.399206192169707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
413,413,50650.0,3890569100.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,2041520000.0,0.0,52.473557146176894,0.0,52.473557146176894,0.0,Arizona
414,414,29880.0,2595552500.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
419,419,16810.0,1011448900.0,36.52832465903158,27.39624349427369,1,0,0.0,0.0,419031,113072000.0,0.0,11.179210338752654,0.0,11.179210338752654,0.0,Arizona
431,431,31650.0,2049337500.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
432,432,370.0,14777800.0,49.930481283422466,37.44786096256685,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
433,433,54480.0,2606780100.0,33.26644996880889,24.949837476606668,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
434,434,162140.0,6951390000.0,34.111669408790966,25.583752056593227,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
435,435,49860.0,2463117300.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
436,436,61670.0,2969510200.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
439,439,64520.0,3043615500.0,41.20540250801454,30.9040518810109,2,0,0.0,0.0,"439071,439111",12388200.0,0.0,0.4070225033352603,0.0,0.4070225033352603,0.0,Arizona
451,451,610.0,40558900.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
452,452,7810.0,276730800.0,38.77647058823529,29.08235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
454,454,50.0,2467000.0,43.128676470588246,32.34650735294118,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
471,471,20080.0,1531300800.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
472,472,122720.0,6559289700.0,32.41635903312373,24.312269274842805,2,0,0.0,0.0,"472011,472061",1333322200.0,0.0,20.327234517481365,0.0,20.327234517481365,0.0,Arizona
473,473,2630.0,110556100.0,37.698055484820195,28.27354161361514,1,0,0.0,0.0,473015,37473800.0,0.0,33.895732573779284,0.0,33.895732573779284,0.0,Arizona
474,474,5720.0,332692200.0,35.44879201680672,26.586594012605044,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
475,475,4330.0,243175400.0,38.57393790849674,28.930453431372555,1,0,0.0,0.0,475081,26743600.0,0.0,10.99765848025746,0.0,10.99765848025746,0.0,Arizona
491,491,11470.0,852794500.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
492,492,9570.0,565644200.0,43.35789241113584,32.51841930835189,3,0,0.0,0.0,"492091,492092,492093",49527000.0,0.0,8.755857480727284,0.0,8.755857480727284,0.0,Arizona
493,493,44620.0,2501868100.0,33.582539804966274,25.186904853724705,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
499,499,67180.0,3511675900.0,39.568237920168066,29.67617844012606,2,0,0.0,0.0,"499044,499096",41608100.0,0.0,1.1848502306263513,0.0,1.1848502306263513,0.0,Arizona
511,511,8320.0,596044800.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
512,512,28420.0,1285691900.0,40.925108932461875,30.693831699346404,1,0,0.0,0.0,512031,13463300.0,0.0,1.047163787840617,0.0,1.047163787840617,0.0,Arizona
513,513,10020.0,383458300.0,30.852195225916454,23.139146419437342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
514,514,19820.0,1002912100.0,39.54691112121453,29.660183340910898,4,0,0.0,0.0,"514021,514033,514081,514191",120459900.0,0.0,12.011012729829464,0.0,12.011012729829464,0.0,Arizona
515,515,2740.0,117944600.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
516,516,6030.0,210149800.0,40.643620023767085,30.48271501782532,2,0,0.0,0.0,"516062,516093",19315300.0,0.0,9.191205511497037,0.0,9.191205511497037,0.0,Arizona
517,517,2560.0,104317400.0,41.04878618113912,30.78658963585434,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
518,518,5060.0,325165600.0,33.36458480698677,25.023438605240074,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
519,519,35430.0,1684150200.0,43.464442616687954,32.59833196251596,10,0,0.0,0.0,"519011,519022,519031,519032,519041,519083,519151,519192,519196,519198",240475900.0,0.0,14.278768010121661,0.0,14.278768010121661,0.0,Arizona
531,531,10550.0,648586800.0,35.17565359477125,26.381740196078432,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
532,532,7650.0,949331000.0,33.0310650623886,24.773298796791444,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
533,533,81910.0,3964567400.0,25.015890427655133,18.76191782074135,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
534,534,1110.0,72811300.0,26.26137955182073,19.696034663865547,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
535,535,40.0,2666400.0,31.423202614379093,23.567401960784316,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arizona
536,536,4970.0,201392400.0,37.01533573199395,27.76150179899546,2,0,0.0,0.0,"536041,536051",66270600.0,0.0,32.9062069869568,0.0,32.9062069869568,0.0,Arizona
537,537,157510.0,6302635000.0,33.31680866791161,24.98760650093371,1,0,0.0,0.0,537064,287990500.0,0.0,4.569366622055695,0.0,4.569366622055695,0.0,Arizona
111,111,37470.0,3445874500.0,37.9489755662539,28.461731674690423,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
112,112,1880.0,237194800.0,43.30127720067601,32.475957900507005,1,0,0.0,0.0,112021,175902400.0,0.0,74.15946723958535,0.0,74.15946723958535,0.0,Arkansas
113,113,18660.0,2201211100.0,35.60425584169499,26.703191881271245,1,0,0.0,0.0,113021,397709900.0,0.0,18.067776416355525,0.0,18.067776416355525,0.0,Arkansas
119,119,28600.0,2497183100.0,36.05975107373258,27.04481330529943,2,0,0.0,0.0,"119041,119121",178764900.0,0.0,7.15866209410115,0.0,7.15866209410115,0.0,Arkansas
131,131,48800.0,3477643900.0,37.837671509047624,28.378253631785718,1,0,0.0,0.0,131111,417543800.0,0.0,12.006513950436386,0.0,12.006513950436386,0.0,Arkansas
132,132,17710.0,1316562700.0,34.42229821433558,25.81672366075168,1,0,0.0,0.0,132099,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
151,151,21180.0,1591801400.0,67.0084505066839,50.25633788001292,11,1,0.0,0.0,"151211,151212,151232,151241,151242,151243,151244,151251,151252,151254,151255",1463672000.0,497934500.0,91.95066671005566,31.281195003346525,60.66947170670913,0.7821413994162708,Arkansas
152,152,470.0,49195300.0,57.45396536827705,43.09047402620779,2,0,0.0,0.0,"152031,152051",49195300.0,0.0,100.0,0.0,100.0,0.0,Arkansas
171,171,1220.0,90813600.0,44.271162198238365,33.20337164867877,2,0,0.0,0.0,"171011,171012",60529400.0,0.0,66.65235163015231,0.0,66.65235163015231,0.0,Arkansas
172,172,7630.0,647102900.0,50.89164825530944,38.16873619148208,8,0,0.0,0.0,"172011,172021,172061,172071,172072,172141,172171,172199",265978200.0,0.0,41.10292196187036,0.0,41.10292196187036,0.0,Arkansas
173,173,3700.0,202016400.0,47.361475349872855,35.52110651240465,4,0,0.0,0.0,"173012,173021,173023,173028",41792800.0,0.0,20.68782534487299,0.0,20.68782534487299,0.0,Arkansas
191,191,1400.0,104859700.0,46.379625014496284,34.78471876087222,2,0,0.0,0.0,"191012,191029",40359000.0,0.0,38.48857091904707,0.0,38.48857091904707,0.0,Arkansas
192,192,980.0,85734000.0,49.32637558843197,36.99478169132398,3,0,0.0,0.0,"192012,192021,192042",29073800.0,0.0,33.91163365759209,0.0,33.91163365759209,0.0,Arkansas
193,193,1300.0,104830000.0,36.97962589223426,27.734719419175697,2,0,0.0,0.0,"193011,193099",20029400.0,0.0,19.10655346751884,0.0,19.10655346751884,0.0,Arkansas
194,194,2160.0,106938300.0,43.31835688820983,32.48876766615737,2,0,0.0,0.0,"194031,194061",31246200.0,0.0,29.218904732916084,0.0,29.218904732916084,0.0,Arkansas
195,195,1110.0,71743200.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
211,211,14310.0,742342600.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
212,212,510.0,24139900.0,35.19523993808049,26.39642995356037,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
231,231,3970.0,450422700.0,31.888729671658695,23.916547253744017,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
232,232,2150.0,104234400.0,34.834406153033605,26.125804614775205,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
251,251,11830.0,1016141200.0,29.9710390103671,22.478279257775323,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
252,252,40950.0,2209472500.0,30.56730708608906,22.925480314566794,1,0,0.0,0.0,252023,1885500.0,0.0,0.0853371110072653,0.0,0.0853371110072653,0.0,Arkansas
253,253,3330.0,124804100.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
254,254,2260.0,113875800.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,3524800.0,0.0,3.095302074716489,0.0,3.095302074716489,0.0,Arkansas
259,259,14480.0,541813600.0,35.72851307189543,26.79638480392157,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
271,271,5820.0,281681400.0,44.66494964518423,33.49871223388817,2,0,0.0,0.0,"271021,271022",33111300.0,0.0,11.754876253810155,0.0,11.754876253810155,0.0,Arkansas
272,272,2390.0,120131500.0,26.45100584680273,19.838254385102044,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
273,273,3630.0,174276600.0,34.01165656460684,25.50874242345513,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
274,274,610.0,24107500.0,37.61789559804266,28.213421698531988,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
291,291,54830.0,5028553800.0,21.395610126905897,16.046707595179424,1,0,0.0,0.0,291129,16208400.0,0.0,0.3223272663404735,0.0,0.3223272663404735,0.0,Arkansas
292,292,31080.0,1505695900.0,27.698740654228704,20.774055490671532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
299,299,840.0,40841400.0,30.29593329960977,22.72194997470733,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
311,311,36120.0,1087578100.0,35.77386788048553,26.830400910364148,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
312,312,2240.0,143215600.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
319,319,12140.0,453645200.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
331,331,4260.0,262270000.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
332,332,2710.0,114564300.0,43.55238633915104,32.66428975436329,1,0,0.0,0.0,332022,6094500.0,0.0,5.319720017492361,0.0,5.319720017492361,0.0,Arkansas
333,333,10690.0,487338500.0,37.212296484045716,27.909222363034285,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
339,339,8230.0,294157600.0,37.1723763368984,27.879282252673796,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
351,351,11580.0,421924200.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
352,352,28010.0,829151800.0,23.842933006535954,17.882199754901965,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
353,353,61300.0,1703963000.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
359,359,8580.0,234324900.0,38.611111111111114,28.958333333333332,1,0,0.0,0.0,359021,74497900.0,0.0,31.792566645712856,0.0,31.792566645712856,0.0,Arkansas
371,371,2590.0,110205700.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
372,372,25080.0,747068300.0,31.090598739495796,23.31794905462185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
373,373,7060.0,231990000.0,45.359272875817,34.01945465686275,2,0,0.0,0.0,"373011,373013",220271800.0,0.0,94.94883400146557,0.0,94.94883400146557,0.0,Arkansas
391,391,1170.0,48722200.0,31.176470588235293,23.38235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
392,392,2290.0,73575100.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,9968700.0,0.0,13.549013185167263,0.0,13.549013185167263,0.0,Arkansas
393,393,2520.0,68950200.0,36.64447167755991,27.48335375816993,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
394,394,690.0,28756000.0,34.14869281045752,25.61151960784314,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
395,395,2030.0,70433600.0,36.97549019607843,27.731617647058826,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
396,396,70.0,2104200.0,31.91402714932127,23.935520361990953,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
397,397,280.0,9130800.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
399,399,9830.0,295919200.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
411,411,12600.0,617509200.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
412,412,70280.0,2161270300.0,33.46436326145931,25.098272446094487,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
413,413,12800.0,833351300.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,353007600.0,0.0,42.35999871842763,0.0,42.35999871842763,0.0,Arkansas
414,414,13920.0,1001994000.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
419,419,1640.0,93874600.0,38.64986327239424,28.98739745429569,1,0,0.0,0.0,419031,13948800.0,0.0,14.858971436362978,0.0,14.858971436362978,0.0,Arkansas
431,431,13570.0,769554700.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
432,432,260.0,8470800.0,49.930481283422466,37.44786096256685,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
433,433,23240.0,932889300.0,31.52360188512133,23.642701413840996,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
434,434,48250.0,1748195000.0,33.499163452722755,25.12437258954207,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
435,435,19910.0,931261100.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
436,436,14710.0,588348200.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas
